plyrId,avgPick,draftCnt,totDrafts,pprFlg,year,firstNm,lastNm,pos,tm,adpRank
11659,223.89,359,3366,1,2014,De'Anthony,Thomas,RB,KCC,241.0
11252,224.83,465,3366,1,2014,Levine,Toilolo,TE,ATL,242.0
4891,225.6,343,3366,1,2014,Michael,Vick,QB,NYJ,243.0
9714,226.32,269,3366,1,2014,Brian,Hoyer,QB,CLE,244.0
10710,226.34,435,3366,1,2014,Chris,Polk,RB,PHI,245.0
11481,226.39,353,3366,1,2014,Marlon,Brown,WR,BAL,246.0
11226,227.57,279,3366,1,2014,Da'Rick,Rogers,WR,KCC,247.0
11870,228.59,226,3366,1,2014,Jeff,Janis,WR,GBP,248.0
10735,229.66,344,3366,1,2014,Brian,Quick,WR,STL,249.0
10929,231.72,265,3366,1,2014,Bobby,Rainey,RB,TBB,250.0
11188,234.35,319,3366,1,2014,Theo,Riddick,RB,DET,251.0
8117,234.8,327,3366,1,2014,Nate,Washington,WR,TEN,252.0
9040,235.21,180,3366,1,2014,Donnie,Avery,WR,KCC,253.0
8735,238.28,229,3366,1,2014,Scott,Chandler,TE,BUF,254.0
11698,238.52,242,3366,1,2014,C.J.,Fiedorowicz,TE,HOU,255.0
9347,238.82,173,3366,1,2014,BenJarvus,Green-Ellis,RB,FA*,256.0
9315,238.98,197,3366,1,2014,Mike,Tolbert,RB,CAR,257.0
11409,239.43,251,3366,1,2014,Charles,Johnson,WR,MIN,258.0
9838,239.66,252,3366,1,2014,Jermaine,Gresham,TE,CIN,259.0
10700,243.03,231,3366,1,2014,Kirk,Cousins,QB,WAS,260.0
9150,243.23,213,3366,1,2014,Jermichael,Finley,TE,FA*,261.0
10800,244.75,235,3366,1,2014,Stephen,Hill,WR,CAR,262.0
11251,245.43,250,3366,1,2014,Gavin,Escobar,TE,DAL,263.0
11223,246.01,212,3366,1,2014,Stedman,Bailey,WR,STL,264.0
11125,247.06,189,3366,1,2014,Brandon,Bostick,TE,GBP,265.0
8178,247.55,234,3366,1,2014,Lance,Moore,WR,PIT,266.0
10301,247.8,258,3366,1,2014,Jordan,Todman,RB,JAC,267.0
11684,247.88,176,3366,1,2014,Josh,Huff,WR,PHI,268.0
11258,254.68,235,3366,1,2014,Mychal,Rivera,TE,OAK,269.0
9921,256.69,175,3366,1,2014,Andre,Roberts,WR,WAS,270.0
10392,256.93,211,3366,1,2014,Jeremy,Kerley,WR,NYJ,271.0
10736,257.7,171,3366,1,2014,Chris,Givens,WR,STL,272.0
